#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1655936465 447282372 427375520 33685479 2314043 32858466 27505097 10012 131999 92138.92 93531.26 2630.59 3215.76
1655936475 447282372 427375520 33685479 2314043 32858517 27505134 10012 131999 92139.01 93532.38 2630.36 3214.70
1655936485 447282372 427375520 33685479 2314043 32858558 27505182 10012 131999 92138.81 93531.30 2629.64 3215.23
1655936495 447282372 427375520 33685479 2314043 32858607 27505220 10012 131999 92140.33 93532.07 2629.11 3214.50
1655936506 447282372 427375520 33685479 2314043 32858647 27505271 10012 131999 92138.70 93532.22 2630.25 3214.77
1655936516 447282372 427375520 33685479 2314043 32858697 27505307 10012 131999 92139.11 93532.09 2629.74 3214.98
1655936526 447282372 427375520 33685479 2314043 32858738 27505357 10012 131999 92138.10 93531.73 2630.41 3215.27
1655936536 447282372 427375520 33685479 2314043 32858790 27505394 10012 131999 92138.09 93532.11 2630.92 3214.88
1655936546 447282372 427375520 33685479 2314043 32858832 27505440 10012 131999 92138.23 93530.24 2630.28 3216.23
1655936556 447282372 427375520 33685479 2314043 32858883 27505477 10012 131999 92138.37 93531.08 2630.12 3215.94
1655936566 447282372 427375520 33685479 2314043 32858934 27505513 10012 131999 92137.36 93532.03 2631.64 3214.43
1655936577 447282372 427375520 33685479 2314043 32858988 27505547 10012 131999 92138.50 93531.71 2631.00 3215.34
1655936587 447282372 427375520 33685479 2314043 32859038 27505585 10012 131999 92138.25 93532.70 2631.22 3213.35
1655936597 447282372 427375520 33685479 2314043 32859077 27505634 10012 131999 92138.56 93532.03 2630.95 3214.93
1655936607 447282372 427375520 33685479 2314043 32859127 27505672 10012 131999 92139.66 93531.58 2629.20 3214.51
1655936617 447282372 427375520 33685479 2314043 32859165 27505720 10012 131999 92138.48 93531.88 2631.03 3214.09
1655936627 447282372 427375520 33685479 2314043 32859216 27505758 10012 131999 92139.36 93531.48 2629.49 3215.10
1655936637 447282372 427375520 33685479 2314043 32859254 27505808 10012 131999 92138.63 93533.05 2630.22 3213.52
1655936648 447282372 427375520 33685479 2314043 32859290 27505862 10012 131999 92139.98 93531.58 2629.44 3214.53
1655936658 447282372 427375520 33685479 2314043 32859329 27505911 10012 131999 92139.04 93531.67 2629.93 3215.34
1655936668 447282372 427375520 33685479 2314043 32859380 27505946 10012 131999 92139.74 93533.18 2629.61 3213.44
1655936678 447282372 427375520 33685479 2314043 32859418 27505997 10012 131999 92138.96 93531.70 2630.50 3214.77
1655936688 447282372 427375520 33685479 2314043 32859473 27506032 10012 131999 92137.33 93531.52 2631.14 3215.01
1655936698 447282372 427375520 33685479 2314043 32859523 27506070 10012 131999 92139.29 93533.31 2630.12 3213.77
1655936708 447282372 427375520 33685479 2314043 32859560 27506122 10012 131999 92140.20 93531.27 2628.66 3214.85
1655936719 447282372 427375520 33685479 2314043 32859598 27506173 10012 131999 92139.08 93531.72 2629.80 3213.91
1655936729 447282372 427375520 33685479 2314043 32859636 27506222 10012 131999 92138.96 93531.09 2630.52 3215.38
1655936739 447282372 427375520 33685479 2314043 32859688 27506259 10012 131999 92137.97 93532.46 2630.45 3214.01
1655936749 447282372 427375520 33685479 2314043 32859741 27506294 10012 131999 92137.87 93531.46 2631.10 3214.51
1655936759 447282372 427375520 33685479 2314043 32859793 27506331 10012 131999 92138.09 93533.33 2630.72 3214.39
1655936769 447282372 427375520 33685479 2314043 32859846 27506368 10012 131999 92137.76 93532.46 2631.27 3214.54
1655936779 447282372 427375520 33685479 2314043 32859898 27506404 10012 131999 92137.30 93532.59 2632.17 3213.88
1655936789 447282372 427375520 33685479 2314043 32859949 27506440 10012 131999 92136.97 93532.18 2631.46 3214.86
1655936800 447282372 427375520 33685479 2314043 32860002 27506478 10012 131999 92136.87 93533.13 2631.65 3213.84
1655936810 447282372 427375520 33685479 2314043 32860054 27506514 10012 131999 92136.66 93532.77 2632.82 3213.79
1655936820 447282372 427375520 33685479 2314043 32860106 27506550 10012 131999 92136.76 93534.10 2632.25 3212.86
1655936830 447282372 427375520 33685479 2314043 32860159 27506588 10012 131999 92135.76 93532.98 2633.23 3214.00
1655936840 447282372 427375520 33685479 2314043 32860211 27506625 10012 131999 92138.26 93533.34 2630.60 3214.26
1655936851 447282372 427375520 33685479 2314043 32860249 27506674 10012 131999 92136.83 93533.16 2631.68 3213.31
1655936861 447282372 427375520 33685479 2314043 32860302 27506711 10012 131999 92136.57 93533.43 2631.45 3213.55
1655936871 447282372 427375520 33685479 2314043 32860354 27506747 10012 131999 92136.99 93533.24 2631.93 3213.83
1655936881 447282372 427375520 33685479 2314043 32860406 27506782 10012 131999 92136.58 93532.35 2631.38 3214.61
1655936891 447282372 427375520 33685479 2314043 32860458 27506818 10012 131999 92137.73 93533.12 2631.63 3213.43
1655936901 447282372 427375520 33685479 2314043 32860497 27506870 10012 131999 92136.38 93532.11 2631.64 3214.35
1655936911 447282372 427375520 33685479 2314043 32860549 27506906 10012 131999 92137.79 93532.92 2632.17 3214.14
1655936922 447282372 427375520 33685479 2314043 32860598 27506945 10012 131999 92138.95 93533.39 2629.91 3213.20
1655936932 447282372 427375520 33685479 2314043 32860637 27506995 10012 131999 92138.75 93533.27 2629.71 3213.71
1655936942 447282372 427375520 33685479 2314043 32860688 27507032 10012 131999 92139.09 93532.74 2630.30 3213.82
1655936952 447282372 427375520 33685479 2314043 32860725 27507083 10012 131999 92139.16 93532.39 2629.83 3213.58
1655936962 447282372 427375520 33685479 2314043 32860776 27507119 10012 131999 92138.39 93532.29 2630.61 3213.68
1655936972 447282372 427375520 33685479 2314043 32860829 27507156 10012 131999 92138.35 93532.41 2631.03 3214.15
1655936983 447282372 427375520 33685479 2314043 32860868 27507205 10012 131999 92137.42 93531.64 2630.57 3214.92
1655936993 447282372 427375520 33685479 2314043 32860918 27507242 10012 131999 92138.93 93531.21 2630.45 3214.86
1655937003 447282372 427375520 33685479 2314043 32860958 27507301 10012 131999 92139.92 93532.82 2628.93 3214.79
1655937013 447282372 427375520 33685479 2314043 32860997 27507350 10012 131999 92139.45 93532.38 2629.01 3214.11
1655937023 447282372 427375520 33685479 2314043 32861048 27507387 10012 131999 92137.64 93532.34 2631.36 3214.12
1655937033 447282372 427375520 33685479 2314043 32861101 27507423 10012 131999 92138.76 93532.48 2630.71 3214.55
1655937043 447282372 427375520 33685479 2314043 32861153 27507460 10012 131999 92137.68 93532.40 2631.84 3214.07
1655937053 447282372 427375520 33685479 2314043 32861205 27507498 10012 131999 92138.13 93532.97 2631.37 3213.06
1655937064 447282372 427375520 33685479 2314043 32861258 27507534 10012 131999 92138.21 93533.13 2631.27 3213.34
